team,abbr,year,nfelo,qb_adj,value,off_epa,off_pass_epa,off_rush_epa,def_epa,def_pass_epa,def_rush_epa,point_diff,wins,pythag_wins,film,pass_rate,rush_rate,proe,adot,shotgun_pct,no_huddle_pct,personnel_11_pct,personnel_12_pct,top_min,net_epa,win_pct,qb_grade,rb_grade,wr_grade,edge_grade,idl_grade,lb_grade,cb_grade,s_grade,ol_grade,success_rate,dropback_sr,rush_sr,lag_off_epa,lag_off_pass_epa,lag_off_rush_epa,lag_def_epa,lag_def_pass_epa,lag_def_rush_epa,lag_net_epa,lag_wins,lag_win_pct,lag_nfelo,lag_qb_adj,lag_pythag_wins,lag_pass_rate,lag_proe,lag_adot,lag_shotgun_pct,lag_qb_grade,lag_ol_grade,lag_rb_grade,lag_wr_grade,lag_edge_grade,lag_idl_grade,lag_lb_grade,lag_cb_grade,lag_s_grade,lag_success_rate,lag_dropback_sr,lag_rush_sr,lag2_net_epa,epa_trend_2yr,lag2_nfelo,nfelo_trend,next_net_epa,next_win_pct,next_wins
Seahawks,SEA,2017,1531.79,4.3188,2.0254,-0.0531,0.0305,-0.107021,-0.0779,-0.1032,-0.0950645,2.125,9,8.9202,7,0.6559,0.3441,0.0279,9.8711,0.4264,0.0533,0.6062,0.2403,29.15,0.06,0.563,78.8,63.61666666666667,68.775,63.75,61.260000000000005,68.10000000000001,66.8,72.97999999999999,,,,,0.0043,0.0881,-0.0836742,-0.0752,0.0427,-0.173184,0.07,11.0,0.647,1625.75,-12.4875,10.8944,0.6456,0.0249,8.5823,0.5167,72.85,,65.2,71.675,67.08,58.88333333333333,68.78,63.724999999999994,70.25,,,,0.19,-0.12,1666.98,-41.23000000000002,0.1,0.588,10.0
Seahawks,SEA,2018,1540.43,-7.7371,1.74255,0.0667,0.1487,0.0274939,-0.0152,0.0116,-0.0627873,4.6471,10,10.4112,11,0.5056,0.4944,-0.1172,9.1456,0.5852,0.0647,0.6688,0.1592,31.25,0.1,0.588,87.0,66.22,73.075,61.73333333333333,66.53999999999999,59.480000000000004,65.65,75.5,,,,,-0.0531,0.0305,-0.107021,-0.0779,-0.1032,-0.0950645,0.06,9.0,0.563,1531.79,4.3188,8.9202,0.6559,0.0279,9.8711,0.4264,78.8,,63.61666666666667,68.775,63.75,61.260000000000005,68.10000000000001,66.8,72.97999999999999,,,,0.07,-0.010000000000000009,1625.75,-93.96000000000004,-0.001,0.667,12.0
Seahawks,SEA,2019,1565.34,-2.3725,3.31203,0.0092,0.1306,-0.0814317,-0.0028,0.0298,-0.00660436,0.5556,12,9.2423,8,0.5907,0.4093,-0.0245,9.4611,0.5672,0.0466,0.6832,0.1901,31.266666666666666,-0.001,0.667,91.1,66.16,67.74285714285715,61.9,64.82000000000001,61.760000000000005,61.15,63.739999999999995,60.51167231779738,0.455,0.496,0.39399999999999996,0.0667,0.1487,0.0274939,-0.0152,0.0116,-0.0627873,0.1,10.0,0.588,1540.43,-7.7371,10.4112,0.5056,-0.1172,9.1456,0.5852,87.0,,66.22,73.075,61.73333333333333,66.53999999999999,59.480000000000004,65.65,75.5,,,,0.06,0.04000000000000001,1531.79,8.6400000000001,0.06,0.706,12.0
Seahawks,SEA,2020,1612.73,-5.0015,5.02757,0.097,0.0947,0.019562,0.0172,0.1141,-0.106727,4.5882,12,10.2643,12,0.661,0.339,0.0634,8.6014,0.586,0.0567,0.5845,0.3783,29.966666666666665,0.06,0.706,76.25,67.48333333333333,70.05000000000001,63.620000000000005,62.18333333333334,69.32000000000001,58.54285714285714,58.5,61.39442219237807,0.489,0.513,0.44,0.0092,0.1306,-0.0814317,-0.0028,0.0298,-0.00660436,-0.001,12.0,0.667,1565.34,-2.3725,9.2423,0.5907,-0.0245,9.4611,0.5672,91.1,60.51167231779738,66.16,67.74285714285715,61.9,64.82000000000001,61.760000000000005,61.15,63.739999999999995,0.455,0.496,0.39399999999999996,0.1,-0.101,1540.43,24.909999999999854,0.018,0.41200000000000003,7.0
Seahawks,SEA,2021,1533.91,-2.607,0.723652,0.022,0.01,0.0395856,-0.0051,0.0954,-0.0788002,1.7059,7,9.266,7,0.6008,0.3992,-0.0207,9.3502,0.4435,0.1848,0.5947,0.3671,25.716666666666665,0.018,0.41200000000000003,59.13333333333333,67.76666666666667,66.64,57.18571428571429,59.78333333333333,62.45,65.14285714285714,62.625,61.367917952152816,0.43799999999999994,0.452,0.415,0.097,0.0947,0.019562,0.0172,0.1141,-0.106727,0.06,12.0,0.706,1612.73,-5.0015,10.2643,0.661,0.0634,8.6014,0.586,76.25,61.39442219237807,67.48333333333333,70.05000000000001,63.620000000000005,62.18333333333334,69.32000000000001,58.54285714285714,58.5,0.489,0.513,0.44,-0.001,0.061,1565.34,47.3900000000001,-0.019,0.5,9.0
Seahawks,SEA,2022,1452.23,0.9175,-1.20931,0.0243,0.0009,-0.0250642,0.029,0.0487,0.00946667,-0.6667,9,8.7066,10,0.6321,0.3679,0.0159,7.5639,0.4,0.2004,0.455,0.3802,28.883333333333333,-0.019,0.5,79.8,65.66666666666667,63.2,63.666666666666664,54.725,61.93333333333334,58.825,65.525,58.07616289616856,0.44799999999999995,0.499,0.358,0.022,0.01,0.0395856,-0.0051,0.0954,-0.0788002,0.018,7.0,0.41200000000000003,1533.91,-2.607,9.266,0.6008,-0.0207,9.3502,0.4435,59.13333333333333,61.367917952152816,67.76666666666667,66.64,57.18571428571429,59.78333333333333,62.45,65.14285714285714,62.625,0.43799999999999994,0.452,0.415,0.06,-0.041999999999999996,1612.73,-78.81999999999994,-0.04,0.529,9.0
Seahawks,SEA,2023,1531.62,8.7473,1.47415,0.0212,0.0561,-0.056199,0.0515,0.0569,0.016275,-2.2353,9,7.5044,9,0.6453,0.3547,0.0029,7.2172,0.5977,0.1555,0.5551,0.2863,26.666666666666668,-0.04,0.529,72.1,72.36666666666666,68.58333333333333,56.400000000000006,64.95,64.97999999999999,69.58333333333333,59.4,,,,,0.0243,0.0009,-0.0250642,0.029,0.0487,0.00946667,-0.019,9.0,0.5,1452.23,0.9175,8.7066,0.6321,0.0159,7.5639,0.4,79.8,58.07616289616856,65.66666666666667,63.2,63.666666666666664,54.725,61.93333333333334,58.825,65.525,0.44799999999999995,0.499,0.358,0.018,-0.037,1533.91,-81.68000000000006,-0.01655071719,0.588,10.0
Seahawks,SEA,2024,1521.35,-6.7314,0.258901,-0.013,-0.0173,-0.0535215,-0.0135,-0.0055,-0.0359088,0.4118,10,8.6898,9,0.6611,0.3389,0.0174,6.9645,,0.2161,,,29.033333333333335,-0.01655071719,0.588,54.75,76.6,64.87142857142857,57.85,57.96666666666667,58.166666666666664,61.1,60.21666666666667,,,,,0.0212,0.0561,-0.056199,0.0515,0.0569,0.016275,-0.04,9.0,0.529,1531.62,8.7473,7.5044,0.6453,0.0029,7.2172,0.5977,72.1,,72.36666666666666,68.58333333333333,56.400000000000006,64.95,64.97999999999999,69.58333333333333,59.4,,,,-0.019,-0.021,1452.23,79.38999999999987,,,16.0
Seahawks,SEA,2025,1731.02,-7.1035,9.73683,0.0895,0.149,-0.0638935,-0.1428,-0.102,-0.147945,12.1053,16,14.8285,15,0.5216,0.4784,-0.0677,7.8784,,0.0742,,,29.966666666666665,,,,,,,,,,,,,,,-0.013,-0.0173,-0.0535215,-0.0135,-0.0055,-0.0359088,-0.01655071719,10.0,0.588,1521.35,-6.7314,8.6898,0.6611,0.0174,6.9645,,54.75,,76.6,64.87142857142857,57.85,57.96666666666667,58.166666666666664,61.1,60.21666666666667,,,,-0.04,0.02344928281,1531.62,-10.269999999999982,,,
49ers,SF,2011,1620.77,13.558,4.12289,0.0196,0.0418,-0.0722462,-0.1272,-0.0816,-0.182168,8.4444,14,13.2461,15,,,,,,,,,,0.12,0.778,73.4,68.06666666666666,63.45714285714286,71.0,67.13333333333334,77.7,70.97999999999999,59.98,,,,,-0.065,-0.0679,-0.0869388,-0.0194,0.0201,-0.132442,-0.03,6.0,0.375,1457.74,7.9749,6.8131,,,,,53.53333333333334,,60.65,58.025,66.7,69.16,82.53333333333335,66.36,58.099999999999994,,,,,,1517.84,-60.09999999999991,0.19,0.722,13.0
49ers,SF,2012,1701.93,27.9203,8.27019,0.1075,0.1805,0.0779817,-0.0229,-0.0114,-0.100413,7.3158,13,12.9876,15,,,,,,,,,,0.19,0.722,73.4,71.34,67.38571428571429,52.3,58.900000000000006,69.64999999999999,66.44,64.75,,,,,0.0196,0.0418,-0.0722462,-0.1272,-0.0816,-0.182168,0.12,14.0,0.778,1620.77,13.558,13.2461,,,,,73.4,,68.06666666666666,63.45714285714286,71.0,67.13333333333334,77.7,70.97999999999999,59.98,,,,-0.03,0.15,1457.74,163.02999999999997,0.09,0.737,14.0
49ers,SF,2013,1702.84,1.7523,8.5794,0.0599,0.1222,-0.0468672,-0.0824,-0.0553,-0.105345,7.5789,14,13.3873,13,,,,,,,,,,0.09,0.737,62.15,62.7,67.21666666666667,,57.449999999999996,72.2,70.76,68.075,,,,,0.1075,0.1805,0.0779817,-0.0229,-0.0114,-0.100413,0.19,13.0,0.722,1701.93,27.9203,12.9876,,,,,73.4,,71.34,67.38571428571429,52.3,58.900000000000006,69.64999999999999,66.44,64.75,,,,0.12,0.07,1620.77,81.16000000000008,-0.03,0.5,8.0
49ers,SF,2014,1531.12,-21.3483,0.54898,-0.0622,-0.0063,-0.117436,-0.0291,-0.0014,-0.0742039,-2.125,8,7.0063,12,,,,,,,,,,-0.03,0.5,59.75,59.76666666666667,66.28571428571429,61.8,66.42,61.339999999999996,61.557142857142864,66.925,,,,,0.0599,0.1222,-0.0468672,-0.0824,-0.0553,-0.105345,0.09,14.0,0.737,1702.84,1.7523,13.3873,,,,,62.15,,62.7,67.21666666666667,,57.449999999999996,72.2,70.76,68.075,,,,0.19,-0.1,1701.93,0.9099999999998545,-0.15,0.313,5.0
49ers,SF,2015,1335.09,-56.7466,-5.59752,-0.1143,-0.1228,-0.0559154,0.0477,0.1525,-0.0458986,-9.3125,5,3.8414,4,,,,,,,,,,-0.15,0.313,56.400000000000006,63.51666666666667,61.9,56.974999999999994,66.14999999999999,59.26666666666666,65.64999999999999,60.666666666666664,,,,,-0.0622,-0.0063,-0.117436,-0.0291,-0.0014,-0.0742039,-0.03,8.0,0.5,1531.12,-21.3483,7.0063,,,,,59.75,,59.76666666666667,66.28571428571429,61.8,66.42,61.339999999999996,61.557142857142864,66.925,,,,0.09,-0.12,1702.84,-171.72000000000003,-0.15,0.125,2.0
49ers,SF,2016,1344.15,12.6751,-6.55173,-0.1228,-0.1258,-0.0390669,0.0697,0.1554,1.0196e-05,-10.6875,2,4.1665,2,0.5956,0.4044,-0.0551,8.1898,0.636,0.545,0.6954,0.2529,27.0,-0.15,0.125,52.0,57.160000000000004,61.714285714285715,56.44,56.785714285714285,62.4125,57.35,56.2,,,,,-0.1143,-0.1228,-0.0559154,0.0477,0.1525,-0.0458986,-0.15,5.0,0.313,1335.09,-56.7466,3.8414,,,,,56.400000000000006,,63.51666666666667,61.9,56.974999999999994,66.14999999999999,59.26666666666666,65.64999999999999,60.666666666666664,,,,-0.03,-0.12,1531.12,-196.02999999999997,-0.04,0.375,6.0
49ers,SF,2017,1449.46,31.7844,-1.26749,-0.0454,-0.042,-0.0534101,0.0121,0.0844,-0.104434,-3.25,6,6.6303,7,0.6358,0.3642,-0.007,7.9735,0.179,0.108,0.3071,0.1914,29.083333333333332,-0.04,0.375,73.05,52.6,68.35714285714286,63.528571428571425,65.1,66.7,60.76666666666667,63.1,,,,,-0.1228,-0.1258,-0.0390669,0.0697,0.1554,1.0196e-05,-0.15,2.0,0.125,1344.15,12.6751,4.1665,0.5956,-0.0551,8.1898,0.636,52.0,,57.160000000000004,61.714285714285715,56.44,56.785714285714285,62.4125,57.35,56.2,,,,-0.15,0.0,1335.09,9.060000000000173,-0.09,0.25,4.0
49ers,SF,2018,1419.01,-60.3563,-3.11457,-0.0404,0.0014,-0.118442,0.0543,0.153,-0.0838467,-5.8125,4,5.7795,4,0.6012,0.3988,-0.0304,7.2102,0.2128,0.0614,0.2305,0.1241,29.766666666666666,-0.09,0.25,64.03333333333333,65.65,62.68333333333334,61.92857142857143,64.8,53.14,57.225,48.6,,,,,-0.0454,-0.042,-0.0534101,0.0121,0.0844,-0.104434,-0.04,6.0,0.375,1449.46,31.7844,6.6303,0.6358,-0.007,7.9735,0.179,73.05,,52.6,68.35714285714286,63.528571428571425,65.1,66.7,60.76666666666667,63.1,,,,-0.15,0.10999999999999999,1344.15,105.30999999999995,0.216,0.79,15.0
49ers,SF,2019,1660.81,-7.0645,7.13082,0.0621,0.1555,-0.0164986,-0.1309,-0.17,-0.0934764,10.1053,15,13.8469,16,0.5311,0.4689,-0.0583,6.5672,0.2837,0.0382,0.3281,0.2187,31.466666666666665,0.216,0.79,77.9,72.9,64.41428571428571,75.3,61.9,59.083333333333336,64.54285714285714,70.025,63.01745565135577,0.44799999999999995,0.51,0.375,-0.0404,0.0014,-0.118442,0.0543,0.153,-0.0838467,-0.09,4.0,0.25,1419.01,-60.3563,5.7795,0.6012,-0.0304,7.2102,0.2128,64.03333333333333,,65.65,62.68333333333334,61.92857142857143,64.8,53.14,57.225,48.6,,,,-0.04,-0.049999999999999996,1449.46,-30.450000000000045,0.025,0.375,6.0
49ers,SF,2020,1488.48,-20.6816,0.05771,-0.0134,0.0632,-0.0663586,0.0047,-0.0231,-0.0698235,-0.875,6,7.6537,9,0.5952,0.4048,-0.0476,6.6485,0.4094,0.0702,0.2433,0.1493,31.15,0.025,0.375,64.03333333333335,65.10000000000001,67.3,64.3625,49.199999999999996,68.02000000000001,68.1125,60.04,67.57025724208206,0.45899999999999996,0.484,0.42100000000000004,0.0621,0.1555,-0.0164986,-0.1309,-0.17,-0.0934764,0.216,15.0,0.79,1660.81,-7.0645,13.8469,0.5311,-0.0583,6.5672,0.2837,77.9,63.01745565135577,72.9,64.41428571428571,75.3,61.9,59.083333333333336,64.54285714285714,70.025,0.44799999999999995,0.51,0.375,-0.09,0.306,1419.01,241.79999999999995,0.081,0.6,12.0
49ers,SF,2021,1630.08,-11.464,4.57039,0.0394,0.1516,-0.0343303,-0.0286,-0.0108,-0.0879883,3.4,12,11.7907,16,0.5465,0.4535,-0.0665,7.8356,0.4224,0.0446,0.3488,0.0944,30.966666666666665,0.081,0.6,67.4,63.25,65.60000000000001,68.45,62.6,58.35,60.1,64.9,67.23787951277521,0.455,0.47700000000000004,0.428,-0.0134,0.0632,-0.0663586,0.0047,-0.0231,-0.0698235,0.025,6.0,0.375,1488.48,-20.6816,7.6537,0.5952,-0.0476,6.6485,0.4094,64.03333333333335,67.57025724208206,65.10000000000001,67.3,64.3625,49.199999999999996,68.02000000000001,68.1125,60.04,0.45899999999999996,0.484,0.42100000000000004,0.216,-0.191,1660.81,-172.32999999999993,0.196,0.75,15.0
49ers,SF,2022,1659.47,-48.5405,7.08026,0.0533,0.1868,-0.0633807,-0.1159,-0.1201,-0.10638,8.7,15,14.5121,15,0.5398,0.4602,-0.0444,6.8047,0.4456,0.033,0.3109,0.2055,31.7,0.196,0.75,63.675,78.74,68.44,68.7,50.3125,71.44,64.27142857142857,68.74,65.05060227562879,0.462,0.486,0.43200000000000005,0.0394,0.1516,-0.0343303,-0.0286,-0.0108,-0.0879883,0.081,12.0,0.6,1630.08,-11.464,11.7907,0.5465,-0.0665,7.8356,0.4224,67.4,67.23787951277521,63.25,65.60000000000001,68.45,62.6,58.35,60.1,64.9,0.455,0.47700000000000004,0.428,0.025,0.056,1488.48,141.5999999999999,0.26,0.7,14.0
49ers,SF,2023,1695.64,17.5207,8.05282,0.1528,0.2685,0.0303298,-0.0297,-0.0873,-0.0365867,9.8,14,14.6074,12,0.5432,0.4568,-0.0223,8.2526,0.5495,0.0191,0.7544,0.2297,30.7,0.26,0.7,76.7,76.375,71.64285714285714,66.13333333333334,57.34285714285715,65.65,66.55714285714285,61.85,,,,,0.0533,0.1868,-0.0633807,-0.1159,-0.1201,-0.10638,0.196,15.0,0.75,1659.47,-48.5405,14.5121,0.5398,-0.0444,6.8047,0.4456,63.675,65.05060227562879,78.74,68.44,68.7,50.3125,71.44,64.27142857142857,68.74,0.462,0.486,0.43200000000000005,0.081,0.115,1630.08,29.3900000000001,0.02174647007,0.353,6.0
49ers,SF,2024,1471.54,-63.808,-1.73417,0.0309,0.1184,-0.00276407,0.0828,0.0222,0.0394734,-2.7647,6,7.358,8,0.6036,0.3964,-0.0218,8.5939,,0.0296,,,30.416666666666668,0.02174647007,0.353,60.06666666666667,64.32000000000001,67.07142857142857,60.31666666666666,54.1,65.83333333333333,58.214285714285715,64.02000000000001,,,,,0.1528,0.2685,0.0303298,-0.0297,-0.0873,-0.0365867,0.26,14.0,0.7,1695.64,17.5207,14.6074,0.5432,-0.0223,8.2526,0.5495,76.7,,76.375,71.64285714285714,66.13333333333334,57.34285714285715,65.65,66.55714285714285,61.85,,,,0.196,0.064,1659.47,36.17000000000007,,,13.0
49ers,SF,2025,1609.42,13.7663,4.87278,0.0872,0.1303,-0.0531709,0.0462,0.1083,0.00296483,1.8421,13,10.3765,10,0.5906,0.4094,-0.0088,7.5236,,0.0366,,,30.666666666666668,,,,,,,,,,,,,,,0.0309,0.1184,-0.00276407,0.0828,0.0222,0.0394734,0.02174647007,6.0,0.353,1471.54,-63.808,7.358,0.6036,-0.0218,8.5939,,60.06666666666667,,64.32000000000001,67.07142857142857,60.31666666666666,54.1,65.83333333333333,58.214285714285715,64.02000000000001,,,,0.26,-0.23825352993,1695.64,-224.10000000000014,,,
Buccaneers,TB,2011,1355.82,-8.1565,-6.47509,-0.0919,-0.1131,-0.124069,0.1286,0.1821,0.0448775,-12.9375,4,3.4617,4,,,,,,,,,,-0.24,0.25,59.25,69.0,60.48,72.75,60.550000000000004,49.9,51.54,51.379999999999995,,,,,0.0382,0.1143,-0.0500571,0.009,-0.0001,-0.0289294,0.05,10.0,0.625,1466.74,31.3817,8.6605,,,,,72.0,,74.95,70.60000000000001,50.833333333333336,53.099999999999994,66.34,61.14,62.46666666666667,,,,,,1388.77,77.97000000000003,0.01,0.43799999999999994,7.0
Buccaneers,TB,2012,1427.66,-16.1434,-2.70065,0.0186,0.0442,-0.0126388,0.016,0.1121,-0.141329,-0.3125,7,7.8789,6,,,,,,,,,,0.01,0.43799999999999994,59.5,71.0,69.05714285714285,61.5,69.35,62.0,61.68571428571429,63.2,,,,,-0.0919,-0.1131,-0.124069,0.1286,0.1821,0.0448775,-0.24,4.0,0.25,1355.82,-8.1565,3.4617,,,,,59.25,,69.0,60.48,72.75,60.550000000000004,49.9,51.54,51.379999999999995,,,,0.05,-0.29,1466.74,-110.92000000000007,-0.1,0.25,4.0
Buccaneers,TB,2013,1387.64,-18.8508,-4.02849,-0.0931,-0.1065,-0.0922309,0.0182,0.0606,-0.0848175,-6.3125,4,5.2649,4,,,,,,,,,,-0.1,0.25,64.2,72.8,64.10000000000001,51.699999999999996,55.075,64.2,59.0,64.5,,,,,0.0186,0.0442,-0.0126388,0.016,0.1121,-0.141329,0.01,7.0,0.43799999999999994,1427.66,-16.1434,7.8789,,,,,59.5,,71.0,69.05714285714285,61.5,69.35,62.0,61.68571428571429,63.2,,,,-0.24,0.25,1355.82,71.84000000000015,-0.12,0.125,2.0
Buccaneers,TB,2014,1322.97,-23.2392,-7.77728,-0.1406,-0.1031,-0.127038,0.0117,0.1405,-0.129913,-8.3125,2,4.5288,5,,,,,,,,,,-0.12,0.125,60.45,56.225,64.33333333333333,58.52857142857143,64.36,57.34285714285715,57.17142857142857,60.474999999999994,,,,,-0.0931,-0.1065,-0.0922309,0.0182,0.0606,-0.0848175,-0.1,4.0,0.25,1387.64,-18.8508,5.2649,,,,,64.2,,72.8,64.10000000000001,51.699999999999996,55.075,64.2,59.0,64.5,,,,0.01,-0.11,1427.66,-40.01999999999998,-0.03,0.375,6.0
Buccaneers,TB,2015,1392.7,16.3718,-3.29306,-0.0365,0.0681,-0.0640702,0.0418,0.1394,-0.0996123,-4.6875,6,6.1542,7,,,,,,,,,,-0.03,0.375,67.1,73.26666666666667,67.14999999999999,54.85,62.23333333333333,62.86666666666667,56.239999999999995,60.925,,,,,-0.1406,-0.1031,-0.127038,0.0117,0.1405,-0.129913,-0.12,2.0,0.125,1322.97,-23.2392,4.5288,,,,,60.45,,56.225,64.33333333333333,58.52857142857143,64.36,57.34285714285715,57.17142857142857,60.474999999999994,,,,-0.1,-0.01999999999999999,1387.64,-64.67000000000007,0.01,0.563,9.0
Buccaneers,TB,2016,1496.82,-6.719,-0.455884,-0.0373,0.1034,-0.147083,-0.0253,0.0054,-0.0151429,-0.9375,9,7.6069,8,0.6121,0.3879,-0.01,10.0675,0.2725,0.0823,0.5135,0.3144,30.683333333333334,0.01,0.563,73.45,60.14,69.62857142857143,56.1,53.083333333333336,65.0,64.0,68.26666666666667,,,,,-0.0365,0.0681,-0.0640702,0.0418,0.1394,-0.0996123,-0.03,6.0,0.375,1392.7,16.3718,6.1542,,,,,67.1,,73.26666666666667,67.14999999999999,54.85,62.23333333333333,62.86666666666667,56.239999999999995,60.925,,,,-0.12,0.09,1322.97,69.73000000000002,-0.04,0.313,5.0
Buccaneers,TB,2017,1439.33,3.8089,-1.67279,-0.0248,0.0616,-0.110934,0.0254,0.1354,-0.0821951,-2.9375,5,6.7653,7,0.6579,0.3421,0.015,10.2525,0.2649,0.1182,0.536,0.2665,29.666666666666668,-0.04,0.313,70.80000000000001,59.425,73.56666666666666,62.11666666666667,57.94,58.94285714285714,64.91666666666667,63.46,,,,,-0.0373,0.1034,-0.147083,-0.0253,0.0054,-0.0151429,0.01,9.0,0.563,1496.82,-6.719,7.6069,0.6121,-0.01,10.0675,0.2725,73.45,,60.14,69.62857142857143,56.1,53.083333333333336,65.0,64.0,68.26666666666667,,,,-0.03,0.04,1392.7,104.11999999999989,-0.06,0.313,5.0
Buccaneers,TB,2018,1425.96,-2.7912,-2.83656,0.0191,0.1276,-0.10277,0.0989,0.1786,0.000611506,-4.25,5,6.5151,3,0.694,0.306,0.0476,10.6442,0.4949,0.1201,0.6575,0.2825,30.366666666666667,-0.06,0.313,76.9,59.675,72.2,59.175,55.583333333333336,52.599999999999994,62.1875,57.9,,,,,-0.0248,0.0616,-0.110934,0.0254,0.1354,-0.0821951,-0.04,5.0,0.313,1439.33,3.8089,6.7653,0.6579,0.015,10.2525,0.2649,70.80000000000001,,59.425,73.56666666666666,62.11666666666667,57.94,58.94285714285714,64.91666666666667,63.46,,,,0.01,-0.05,1496.82,-57.49000000000001,0.072,0.43799999999999994,7.0
Buccaneers,TB,2019,1495.16,0.4487,0.504946,-0.0374,0.054,-0.123236,-0.0492,-0.0399,-0.181925,0.5625,7,8.1881,9,0.6632,0.3368,0.0254,10.3392,0.3255,0.0326,0.6073,0.3036,30.55,0.072,0.43799999999999994,59.300000000000004,62.05,72.41666666666667,67.7,70.0,69.02000000000001,62.38571428571429,54.225,68.78704889243659,0.436,0.48700000000000004,0.33399999999999996,0.0191,0.1276,-0.10277,0.0989,0.1786,0.000611506,-0.06,5.0,0.313,1425.96,-2.7912,6.5151,0.694,0.0476,10.6442,0.4949,76.9,,59.675,72.2,59.175,55.583333333333336,52.599999999999994,62.1875,57.9,,,,-0.04,-0.019999999999999997,1439.33,-13.36999999999989,0.186,0.75,15.0
Buccaneers,TB,2020,1681.73,15.5829,7.7877,0.1151,0.2093,-0.0659073,-0.0542,-0.0534,-0.0917923,9.1,15,13.9338,11,0.6579,0.3421,0.0605,9.0675,0.4227,0.0373,0.6199,0.2647,29.166666666666668,0.186,0.75,74.6,63.099999999999994,71.14285714285714,68.625,65.5142857142857,49.224999999999994,66.76,62.425,67.68691439801027,0.469,0.504,0.39899999999999997,-0.0374,0.054,-0.123236,-0.0492,-0.0399,-0.181925,0.072,7.0,0.43799999999999994,1495.16,0.4487,8.1881,0.6632,0.0254,10.3392,0.3255,59.300000000000004,68.78704889243659,62.05,72.41666666666667,67.7,70.0,69.02000000000001,62.38571428571429,54.225,0.436,0.48700000000000004,0.33399999999999996,-0.06,0.132,1425.96,69.20000000000005,0.205,0.737,14.0
Buccaneers,TB,2021,1703.15,11.4562,7.4932,0.0809,0.1584,-0.00753749,-0.0787,-0.0768,-0.112861,9.0,14,13.2992,13,0.6806,0.3194,0.0806,8.085,0.4483,0.1293,0.6854,0.196,30.2,0.205,0.737,81.3,61.86,64.3,58.86,61.800000000000004,57.92,64.45714285714286,77.75,67.82335717085853,0.499,0.516,0.46299999999999997,0.1151,0.2093,-0.0659073,-0.0542,-0.0534,-0.0917923,0.186,15.0,0.75,1681.73,15.5829,13.9338,0.6579,0.0605,9.0675,0.4227,74.6,67.68691439801027,63.099999999999994,71.14285714285714,68.625,65.5142857142857,49.224999999999994,66.76,62.425,0.469,0.504,0.39899999999999997,0.072,0.114,1495.16,186.56999999999994,-0.004,0.444,8.0
Buccaneers,TB,2022,1404.5,5.1821,-3.11864,-0.0702,0.0338,-0.214611,-0.0079,0.0259,-0.056828,-3.4444,8,7.174,7,0.6806,0.3194,0.0426,6.9011,0.5594,0.1876,0.6739,0.2406,29.5,-0.004,0.444,62.199999999999996,60.025000000000006,64.18571428571428,61.53333333333333,55.0,49.025,62.86666666666667,65.6,63.18480577378152,0.44,0.474,0.36700000000000005,0.0809,0.1584,-0.00753749,-0.0787,-0.0768,-0.112861,0.205,14.0,0.737,1703.15,11.4562,13.2992,0.6806,0.0806,8.085,0.4483,81.3,67.82335717085853,61.86,64.3,58.86,61.800000000000004,57.92,64.45714285714286,77.75,0.499,0.516,0.46299999999999997,0.186,0.01899999999999999,1681.73,21.420000000000073,-0.01,0.526,10.0
Buccaneers,TB,2023,1486.5,0.596,-0.312676,-0.0104,0.0777,-0.158406,-0.0471,0.028,-0.107028,2.0,10,10.6098,6,0.6235,0.3765,-0.0178,8.5651,0.5883,0.0866,0.6353,0.3274,29.25,-0.01,0.526,81.6,60.5,66.73333333333333,63.9,56.1,66.82000000000001,57.824999999999996,64.2,,,,,-0.0702,0.0338,-0.214611,-0.0079,0.0259,-0.056828,-0.004,8.0,0.444,1404.5,5.1821,7.174,0.6806,0.0426,6.9011,0.5594,62.199999999999996,63.18480577378152,60.025000000000006,64.18571428571428,61.53333333333333,55.0,49.025,62.86666666666667,65.6,0.44,0.474,0.36700000000000005,0.205,-0.209,1703.15,-298.6500000000001,0.1051836178,0.556,10.0
Buccaneers,TB,2024,1575.28,41.1765,2.41545,0.133,0.204,0.0234498,0.0169,0.0623,-0.0529915,6.3333,10,11.5556,10,0.6042,0.3958,-0.0017,6.9614,,0.0554,,,32.333333333333336,0.1051836178,0.556,74.85,81.53333333333333,64.875,60.25,57.92857142857143,65.35000000000001,60.96666666666667,63.68333333333334,,,,,-0.0104,0.0777,-0.158406,-0.0471,0.028,-0.107028,-0.01,10.0,0.526,1486.5,0.596,10.6098,0.6235,-0.0178,8.5651,0.5883,81.6,,60.5,66.73333333333333,63.9,56.1,66.82000000000001,57.824999999999996,64.2,,,,-0.004,-0.006,1404.5,82.0,,,8.0
Buccaneers,TB,2025,1438.76,-16.2357,-1.95361,-0.0025,-0.0284,0.00176733,0.027,0.0728,-0.0812723,-1.8235,8,7.7124,6,0.6047,0.3953,-0.0347,8.0862,,0.062,,,31.733333333333334,,,,,,,,,,,,,,,0.133,0.204,0.0234498,0.0169,0.0623,-0.0529915,0.1051836178,10.0,0.556,1575.28,41.1765,11.5556,0.6042,-0.0017,6.9614,,74.85,,81.53333333333333,64.875,60.25,57.92857142857143,65.35000000000001,60.96666666666667,63.68333333333334,,,,-0.01,0.1151836178,1486.5,88.77999999999997,,,
