team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_fs,snap_counts_box,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Year,weighted_grade,weighted_average_grade,merge_player_y
Seahawks,00-0035139,201.87982240825352,Seahawks,0.018,41.20%,Marquise Blair,FS,0.932002191780822,2021.0,marquise blair,marquise blair,marquise blair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0031608,12.028195157829574,Seahawks,0.018,41.20%,Quandre Diggs,FS,1.986301369863014,2021.0,quandre diggs,quandre diggs,quandre diggs,1780.0,Quandre Diggs,SEA,S,1230.0,9633.0,17.0,22.0,0.0,0.0,29.0,0.0,72.3,71.2,69.8,67.8,5.0,0.0,11.8,12.0,2.0,1.0,77.9,21.0,1078.0,86.0,738.0,54.0,9.0,68.0,1.0,30.0,2.0,251.0,2021.0,87576.0,MISSING,quandre diggs
Steelers,00-0034789,384.5841680780333,Steelers,-0.057,52.90%,Minkah Fitzpatrick,FS,1.4919879452054796,2021.0,minkah fitzpatrick,minkah fitzpatrick,minkah fitzpatrick,1878.0,Minkah Fitzpatrick,PIT,S,1083.0,51206.0,16.0,25.0,0.0,1.0,25.0,1.0,49.4,59.8,67.4,76.4,2.0,0.0,11.7,16.0,4.0,2.0,83.4,25.0,860.0,111.0,632.0,101.0,12.0,96.0,1.0,41.0,2.0,340.0,2021.0,64763.399999999994,MISSING,minkah fitzpatrick
Steelers,00-0034858,252.02587880696123,Steelers,-0.057,52.90%,Terrell Edmunds,SS,1.8651194520547945,2021.0,terrell edmunds,terrell edmunds,terrell edmunds,1886.0,Terrell Edmunds,PIT,S,1145.0,51334.0,17.0,19.0,0.0,0.0,25.0,0.0,71.6,60.1,86.1,72.5,2.0,0.0,9.3,9.0,4.0,0.0,94.4,34.0,268.0,468.0,671.0,327.0,24.0,69.0,7.0,45.0,3.0,277.0,2021.0,68814.5,MISSING,terrell edmunds
Steelers,00-0032888,233.93428531809968,Steelers,-0.057,52.90%,Karl Joseph,SS,0.0536986301369863,2021.0,karl joseph,karl joseph,karl joseph,1785.0,Karl Joseph,PIT,S,17.0,10648.0,2.0,1.0,0.0,0.0,25.0,0.0,53.3,52.8,72.6,77.5,0.0,0.0,0.0,0.0,1.0,1.0,72.9,1.0,1.0,5.0,14.0,11.0,0.0,1.0,0.0,2.0,0.0,14.0,2021.0,897.5999999999999,MISSING,karl joseph
Texans,00-0034361,132.02024543459538,Texans,-0.211,23.50%,Justin Reid,FS,1.4755693150684932,2021.0,justin reid,justin reid,justin reid,1853.0,Justin Reid,HST,S,780.0,49048.0,13.0,17.0,1.0,1.0,13.0,0.0,45.3,50.9,61.2,45.2,2.0,0.0,21.0,17.0,2.0,2.0,111.2,13.0,540.0,147.0,448.0,65.0,9.0,47.0,2.0,19.0,3.0,278.0,2021.0,39702.0,MISSING,justin reid
Texans,00-0033038,53.935981507368545,Texans,-0.211,23.50%,Eric Murray,SS,4.085414794520547,2021.0,eric murray,eric murray,eric murray,1791.0,Eric Murray,HST,S,759.0,10740.0,13.0,16.0,0.0,0.0,13.0,0.0,54.7,50.9,62.8,52.9,1.0,0.0,15.7,13.0,2.0,4.0,87.7,17.0,244.0,219.0,411.0,162.0,17.0,54.0,0.0,31.0,2.0,237.0,2021.0,38633.1,MISSING,eric murray
Texans,00-0031338,41.98646576323216,Texans,-0.211,23.50%,Terrence Brooks,FS,0.9202224657534246,2021.0,terrence brooks,terrence brooks,terrence brooks,1769.0,Terrence Brooks,HST,S,180.0,8714.0,10.0,3.0,0.0,0.0,13.0,0.0,47.5,51.8,81.8,63.6,0.0,0.0,6.3,1.0,1.0,0.0,53.5,1.0,132.0,27.0,90.0,10.0,2.0,12.0,0.0,3.0,0.0,17.0,2021.0,9324.0,MISSING,terrence brooks
Titans,00-0033132,93.39752264349336,Titans,0.043,66.70%,Kevin Byard,FS,8.24,2021.0,kevin byard,kevin byard,kevin byard,1788.0,Kevin Byard,TEN,S,1058.0,10698.0,17.0,13.0,0.0,2.0,31.0,1.0,90.7,90.2,63.3,89.0,5.0,1.0,5.6,5.0,6.0,3.0,82.0,30.0,564.0,321.0,708.0,148.0,16.0,72.0,0.0,49.0,6.0,340.0,2021.0,95431.6,MISSING,kevin byard
Titans,00-0035632,78.22333903431455,Titans,0.043,66.70%,Amani Hooker,FS,0.5662301369863013,2021.0,amani hooker,amani hooker,amani hooker,1889.0,Amani Hooker,TEN,S,705.0,51378.0,12.0,16.0,0.0,1.0,31.0,0.0,83.4,83.3,90.7,66.4,1.0,0.0,12.3,8.0,3.0,1.0,104.7,23.0,428.0,189.0,480.0,78.0,13.0,41.0,1.0,30.0,2.0,219.0,2021.0,58726.5,MISSING,amani hooker
Titans,00-0034389,47.23051002430954,Titans,0.043,66.70%,Dane Cruikshank,SS,0.5435479452054794,2021.0,dane cruikshank,dane cruikshank,dane cruikshank,1822.0,Dane Cruikshank,TEN,S,415.0,25546.0,13.0,7.0,0.0,0.0,31.0,0.0,58.2,59.0,84.0,63.2,0.0,0.0,11.4,5.0,0.0,2.0,95.9,21.0,179.0,142.0,303.0,73.0,8.0,32.0,1.0,29.0,0.0,233.0,2021.0,24485.0,MISSING,dane cruikshank
Titans,00-0032496,0.0,Titans,0.043,66.70%,Matthias Farley,SS,0.5205479452054794,2021.0,matthias farley,matthias farley,matthias farley,1799.0,Matthias Farley,TEN,S,57.0,10953.0,7.0,1.0,0.0,1.0,31.0,1.0,75.3,81.3,78.0,81.7,0.0,0.0,0.0,0.0,0.0,0.0,56.3,1.0,51.0,0.0,49.0,6.0,3.0,4.0,0.0,2.0,0.0,4.0,2021.0,4634.099999999999,MISSING,matthias farley
Titans,00-0033819,0.0,Titans,0.043,66.70%,Jamal Carter,SS,0.0997260273972602,2021.0,jamal carter,jamal carter,jamal carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0029606,49.926043672836215,Vikings,0.022,47.10%,Harrison Smith,FS,3.779854246575342,2021.0,harrison smith,harrison smith,harrison smith,1754.0,Harrison Smith,MIN,S,1048.0,7641.0,15.0,22.0,0.0,1.0,18.0,0.0,81.8,77.9,31.8,86.2,1.0,0.0,6.7,8.0,5.0,4.0,85.0,20.0,426.0,337.0,615.0,156.0,22.0,89.0,0.0,27.0,0.0,237.0,2021.0,81639.20000000001,MISSING,harrison smith
49ers,00-0034263,83.81081681558317,49ers,0.196,75.00%,Tarvarius Moore,FS,0.4971181556195965,2022.0,tarvarius moore,tarvarius moore,tarvarius moore,2005.0,Tarvarius Moore,SF,S,41.0,49178.0,8.0,0.0,0.0,0.0,28.0,0.0,65.0,69.9,72.9,80.8,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,29.0,10.0,28.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2022.0,2865.9,MISSING,tarvarius moore
49ers,00-0031298,66.0281040662397,49ers,0.196,75.00%,Jimmie Ward,FS,6.213052833813641,2022.0,jimmie ward,jimmie ward,jimmie ward,1930.0,Jimmie Ward,SF,S,509.0,8665.0,12.0,13.0,1.0,1.0,28.0,0.0,69.3,76.1,83.3,65.0,3.0,0.0,8.5,5.0,0.0,1.0,94.0,57.0,2.0,58.0,365.0,440.0,19.0,41.0,2.0,70.0,4.0,440.0,2022.0,38734.899999999994,MISSING,jimmie ward
49ers,00-0028924,0.0,49ers,0.196,75.00%,Tashaun Gipson,FS,0.4059913544668588,2022.0,tashaun gipson,tashaun gipson,tashaun gipson,1921.0,Tashaun Gipson Sr.,SF,S,1036.0,7288.0,17.0,11.0,0.0,0.0,28.0,0.0,58.0,67.2,89.7,91.2,5.0,0.0,1.7,1.0,3.0,0.0,51.5,17.0,754.0,128.0,671.0,109.0,7.0,48.0,1.0,30.0,0.0,301.0,2022.0,69619.2,MISSING,tashaun gipson
Bears,00-0033302,9.529514273365988,Bears,-0.162,17.70%,Adrian Colbert,FS,0.0443804034582132,2022.0,adrian colbert,adrian colbert,adrian colbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0032939,72.71885227806357,Bengals,0.124,73.70%,Vonn Bell,FS,3.5966546589817483,2022.0,vonn bell,vonn bell,vonn bell,1943.0,Vonn Bell,CIN,S,1023.0,10695.0,16.0,15.0,0.0,2.0,7.0,1.0,65.5,66.3,86.3,52.6,4.0,0.0,14.8,13.0,2.0,0.0,65.1,29.0,409.0,405.0,606.0,123.0,21.0,60.0,5.0,42.0,1.0,374.0,2022.0,67824.9,MISSING,vonn bell
Bengals,00-0028908,0.0,Bengals,0.124,73.70%,Michael Thomas,FS,0.5379442843419788,2022.0,michael thomas,michael thomas,michael thomas,1920.0,Michael Thomas,CIN,S,26.0,7279.0,3.0,0.0,0.0,0.0,7.0,0.0,64.3,58.6,73.9,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2022.0,1523.6,MISSING,michael thomas
Bills,00-0035290,32.40786246757925,Bills,0.156,77.80%,Jaquan Johnson,SS,0.4856316042267051,2022.0,jaquan johnson,jaquan johnson,jaquan johnson,2035.0,Jaquan Johnson,BUF,S,227.0,51433.0,9.0,10.0,0.0,0.0,4.0,0.0,55.2,51.6,0.0,57.0,1.0,0.0,13.3,4.0,0.0,2.0,111.5,6.0,118.0,66.0,140.0,31.0,0.0,16.0,0.0,8.0,1.0,90.0,2022.0,11713.2,MISSING,jaquan johnson
Bills,00-0030090,8.757151558188374,Bills,0.156,77.80%,Micah Hyde,FS,2.7166186359269933,2022.0,micah hyde,micah hyde,micah hyde,1926.0,Micah Hyde,BUF,S,101.0,7941.0,2.0,2.0,0.0,0.0,4.0,0.0,69.1,68.4,81.7,63.0,0.0,0.0,12.5,1.0,0.0,0.0,102.8,3.0,68.0,18.0,70.0,13.0,2.0,5.0,0.0,3.0,0.0,26.0,2022.0,6908.400000000001,MISSING,micah hyde
Bills,00-0030114,3.551212965605225,Bills,0.156,77.80%,Jordan Poyer,SS,4.93586167146974,2022.0,jordan poyer,jordan poyer,jordan poyer,1927.0,Jordan Poyer,BUF,S,754.0,8000.0,12.0,15.0,0.0,1.0,4.0,0.0,76.2,75.4,85.2,59.8,4.0,0.0,12.9,9.0,3.0,0.0,89.8,16.0,423.0,203.0,472.0,96.0,14.0,46.0,4.0,22.0,3.0,143.0,2022.0,56851.600000000006,MISSING,jordan poyer
Bills,00-0031870,0.0,Bills,0.156,77.80%,Dean Marlowe,SS,0.2388184438040346,2022.0,dean marlowe,dean marlowe,dean marlowe,1940.0,Dean Marlowe,BUF,S,209.0,9966.0,8.0,2.0,0.0,0.0,4.0,0.0,50.7,46.5,9.7,48.2,0.0,0.0,21.4,3.0,0.0,1.0,120.6,4.0,100.0,67.0,118.0,30.0,1.0,9.0,0.0,9.0,1.0,96.0,2022.0,9718.5,MISSING,dean marlowe
Broncos,00-0032971,44.305575838673306,Broncos,-0.036,29.40%,Justin Simmons,FS,9.053794428434198,2022.0,justin simmons,justin simmons,justin simmons,1945.0,Justin Simmons,DEN,S,808.0,10732.0,12.0,20.0,0.0,3.0,10.0,1.0,74.3,70.7,55.7,57.4,6.0,0.0,17.3,14.0,1.0,2.0,101.9,34.0,435.0,231.0,495.0,123.0,16.0,47.0,3.0,41.0,4.0,416.0,2022.0,57125.600000000006,MISSING,justin simmons
Broncos,00-0027872,24.426318725456955,Broncos,-0.036,29.40%,Kareem Jackson,SS,0.9606147934678196,2022.0,kareem jackson,kareem jackson,kareem jackson,1917.0,Kareem Jackson,DEN,S,1137.0,5545.0,17.0,22.0,0.0,0.0,10.0,2.0,60.9,64.5,76.7,57.4,0.0,0.0,17.4,19.0,3.0,1.0,116.1,29.0,768.0,196.0,706.0,164.0,22.0,68.0,2.0,42.0,4.0,249.0,2022.0,73336.5,60.9609381318237,kareem jackson
Browns,00-0036282,211.6725160436868,Browns,-0.016,41.20%,Grant Delpit,FS,0.977870317002882,2022.0,grant delpit,grant delpit,grant delpit,2057.0,Grant Delpit,CLV,S,1086.0,60685.0,17.0,26.0,0.0,0.0,8.0,0.0,62.5,63.6,47.6,68.5,4.0,0.0,10.5,12.0,5.0,3.0,75.5,22.0,441.0,429.0,595.0,155.0,32.0,76.0,2.0,35.0,2.0,349.0,2022.0,69069.6,MISSING,grant delpit
Browns,00-0033927,65.48334586936676,Browns,-0.016,41.20%,John Johnson,SS,3.7223823246878,2022.0,john johnson,john johnson,john johnson,1964.0,John Johnson III,CLV,S,1056.0,11847.0,17.0,13.0,0.0,2.0,8.0,2.0,66.6,62.8,45.4,50.5,1.0,0.0,15.6,17.0,3.0,2.0,77.7,22.0,689.0,250.0,586.0,102.0,22.0,79.0,4.0,38.0,1.0,270.0,2022.0,66316.8,MISSING,john johnson
Buccaneers,00-0032382,159.23184214361316,Buccaneers,-0.004,44.40%,Keanu Neal,SS,0.5031219980787704,2022.0,keanu neal,keanu neal,keanu neal,1942.0,Keanu Neal,TB,S,580.0,10651.0,15.0,12.0,1.0,0.0,30.0,0.0,63.1,57.7,0.0,46.1,1.0,0.0,16.9,12.0,3.0,5.0,131.9,22.0,172.0,233.0,317.0,98.0,21.0,47.0,2.0,27.0,3.0,283.0,2022.0,33466.0,MISSING,keanu neal
Chiefs,00-0035625,141.86368107815937,Chiefs,0.18,85.00%,Juan Thornhill,FS,1.505350144092219,2022.0,juan thornhill,juan thornhill,juan thornhill,2019.0,Juan Thornhill,KC,S,1043.0,50426.0,16.0,18.0,0.0,0.0,16.0,0.0,68.7,67.1,69.5,64.4,3.0,0.0,12.5,10.0,5.0,5.0,83.7,24.0,702.0,145.0,690.0,156.0,8.0,52.0,3.0,38.0,4.0,244.0,2022.0,69985.29999999999,MISSING,juan thornhill
Colts,00-0036253,116.38833287081408,Colts,-0.136,25.00%,Julian Blackmon,FS,0.5963539865513929,2022.0,julian blackmon,julian blackmon,julian blackmon,2015.0,Julian Blackmon,IND,S,720.0,49434.0,14.0,9.0,0.0,0.0,14.0,1.0,57.4,62.3,86.6,75.5,1.0,1.0,8.3,4.0,1.0,0.0,137.6,27.0,348.0,67.0,399.0,295.0,12.0,35.0,1.0,31.0,3.0,440.0,2022.0,44856.0,MISSING,julian blackmon
Colts,00-0028899,0.0,Colts,-0.136,25.00%,Rodney McLeod,FS,0.8501440922190202,2022.0,rodney mcleod,rodney mcleod,rodney mcleod,1919.0,Rodney McLeod,IND,S,1034.0,7271.0,17.0,21.0,0.0,0.0,14.0,1.0,85.3,80.1,83.5,77.2,2.0,1.0,7.4,7.0,6.0,2.0,94.8,38.0,290.0,527.0,578.0,174.0,28.0,67.0,8.0,59.0,5.0,353.0,2022.0,82823.4,MISSING,rodney mcleod
Dolphins,00-0036221,141.92391679102278,Dolphins,0.032,50.00%,Brandon Jones,FS,0.6383405379442844,2022.0,brandon jones,brandon jones,brandon jones,1987.0,Brandon Jones,MIA,S,347.0,43049.0,7.0,21.0,0.0,1.0,17.0,0.0,52.4,61.1,79.4,65.0,0.0,0.0,10.2,6.0,3.0,1.0,89.3,21.0,70.0,194.0,199.0,47.0,14.0,32.0,0.0,29.0,0.0,187.0,2022.0,21201.7,MISSING,brandon jones
Dolphins,00-0031555,67.19995526181121,Dolphins,0.032,50.00%,Eric Rowe,SS,2.437560038424592,2022.0,eric rowe,eric rowe,eric rowe,1935.0,Eric Rowe,MIA,S,567.0,9480.0,14.0,9.0,0.0,2.0,17.0,0.0,49.5,57.3,82.3,68.6,0.0,0.0,10.0,6.0,2.0,0.0,110.0,39.0,57.0,248.0,377.0,188.0,18.0,45.0,2.0,47.0,0.0,489.0,2022.0,32489.1,MISSING,eric rowe
Dolphins,00-0032807,5.807723001663989,Dolphins,0.032,50.00%,Clayton Fejedelem,SS,0.9750240153698366,2022.0,clayton fejedelem,clayton fejedelem,clayton fejedelem,1952.0,Clayton Fejedelem,MIA,S,38.0,10879.0,8.0,1.0,0.0,0.0,17.0,0.0,50.0,53.9,71.8,79.8,0.0,0.0,0.0,0.0,1.0,0.0,62.5,3.0,6.0,22.0,23.0,5.0,1.0,4.0,0.0,6.0,0.0,27.0,2022.0,2048.2,MISSING,clayton fejedelem
Eagles,00-0035253,81.60324059712846,Eagles,0.163,80.00%,Chauncey Gardner-Johnson,SS,1.2199807877041309,2022.0,chauncey gardnerjohnson,cj gardnerjohnson,cj gardnerjohnson,2011.0,C.J. Gardner-Johnson,PHI,S,729.0,49371.0,12.0,8.0,0.0,0.0,24.0,0.0,64.2,63.9,88.6,52.0,6.0,0.0,15.8,12.0,2.0,2.0,87.4,33.0,393.0,166.0,458.0,153.0,17.0,56.0,3.0,42.0,4.0,288.0,2022.0,46583.1,MISSING,cj gardnerjohnson
Eagles,00-0036395,69.2478569693987,Eagles,0.163,80.00%,K'Von Wallace,SS,0.5146628242074928,2022.0,kvon wallace,kvon wallace,kvon wallace,1983.0,K'Von Wallace,PHI,S,168.0,42467.0,16.0,3.0,0.0,0.0,24.0,0.0,56.2,58.4,89.3,90.2,0.0,0.0,0.0,0.0,1.0,0.0,108.8,6.0,98.0,41.0,115.0,16.0,5.0,19.0,1.0,10.0,1.0,56.0,2022.0,9811.2,MISSING,kvon wallace
Eagles,00-0034993,28.191613752280865,Eagles,0.163,80.00%,Marcus Epps,FS,0.4634966378482229,2022.0,marcus epps,marcus epps,marcus epps,2032.0,Marcus Epps,PHI,S,1095.0,51391.0,17.0,14.0,0.0,1.0,24.0,0.0,44.7,56.6,41.8,68.5,0.0,0.0,12.6,13.0,5.0,2.0,141.2,37.0,707.0,252.0,681.0,118.0,17.0,76.0,4.0,47.0,5.0,441.0,2022.0,61977.0,MISSING,marcus epps
Eagles,00-0031799,0.0,Eagles,0.163,80.00%,Anthony Harris,FS,0.0382324687800192,2022.0,anthony harris,anthony harris,anthony harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036302,63.876576299598554,Falcons,-0.061,41.20%,Jaylinn Hawkins,FS,0.5099562920268972,2022.0,jaylinn hawkins,jaylinn hawkins,jaylinn hawkins,2034.0,Jaylinn Hawkins,ATL,S,955.0,51423.0,16.0,26.0,0.0,1.0,2.0,1.0,56.1,59.8,85.7,47.8,2.0,0.0,16.3,16.0,4.0,0.0,71.6,18.0,587.0,233.0,522.0,78.0,11.0,56.0,0.0,25.0,1.0,177.0,2022.0,57109.0,MISSING,jaylinn hawkins
Giants,00-0036388,241.48472576808763,Giants,-0.013,55.60%,Xavier McKinney,FS,1.0991681075888569,2022.0,xavier mckinney,xavier mckinney,xavier mckinney,2042.0,Xavier McKinney,NYG,S,554.0,55775.0,9.0,11.0,0.0,1.0,21.0,0.0,57.8,57.8,84.2,77.5,0.0,0.0,8.7,4.0,3.0,1.0,97.7,9.0,321.0,121.0,301.0,46.0,8.0,31.0,1.0,18.0,1.0,153.0,2022.0,32021.199999999997,MISSING,xavier mckinney
Giants,00-0032262,84.5296243200896,Giants,-0.013,55.60%,Landon Collins,FS,0.0716455331412103,2022.0,landon collins,landon collins,landon collins,1934.0,Landon Collins,NYG,S,160.0,9466.0,6.0,6.0,0.0,0.0,21.0,0.0,79.6,65.0,79.6,54.1,1.0,1.0,12.5,2.0,1.0,0.0,14.6,5.0,2.0,110.0,102.0,26.0,8.0,8.0,0.0,12.0,0.0,28.0,2022.0,10400.0,MISSING,landon collins
Giants,00-0034974,78.61675188882566,Giants,-0.013,55.60%,Julian Love,FS,1.312543227665706,2022.0,julian love,julian love,julian love,2020.0,Julian Love,NYG,S,1006.0,51081.0,16.0,24.0,0.0,0.0,21.0,1.0,71.5,70.0,67.7,87.5,2.0,0.0,5.5,6.0,3.0,2.0,97.0,34.0,494.0,271.0,581.0,154.0,30.0,80.0,5.0,48.0,3.0,373.0,2022.0,70420.0,MISSING,julian love
Giants,00-0030294,0.0,Giants,-0.013,55.60%,Tony Jefferson,SS,0.1903885686839577,2022.0,tony jefferson,tony jefferson,tony jefferson,1928.0,Tony Jefferson,NYG,S,164.0,8361.0,9.0,3.0,0.0,0.0,21.0,0.0,77.0,65.3,80.6,64.5,0.0,0.0,9.5,2.0,1.0,0.0,87.5,12.0,14.0,107.0,109.0,15.0,8.0,16.0,0.0,13.0,0.0,65.0,2022.0,10709.2,MISSING,tony jefferson
Jaguars,00-0036306,49.153741293134125,Jaguars,0.065,52.60%,Daniel Thomas,SS,0.4679534101825168,2022.0,daniel thomas,daniel thomas,daniel thomas,1985.0,Daniel Thomas,JAX,S,32.0,42544.0,3.0,1.0,0.0,0.0,15.0,0.0,58.6,52.3,75.5,79.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,21.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2022.0,1673.6,MISSING,daniel thomas
Jets,00-0036329,145.9049358515241,Jets,-0.041,41.20%,Ashtyn Davis,FS,0.6441421709894333,2022.0,ashtyn davis,ashtyn davis,ashtyn davis,2017.0,Ashtyn Davis,NYJ,S,13.0,49560.0,6.0,0.0,0.0,0.0,22.0,0.0,57.7,50.3,71.4,MISSING,1.0,0.0,MISSING,0.0,0.0,0.0,79.2,1.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,2022.0,653.9,MISSING,ashtyn davis
Jets,00-0031389,54.8748023916602,Jets,-0.041,41.20%,LaMarcus Joyner,FS,1.0227718539865511,2022.0,lamarcus joyner,lamarcus joyner,lamarcus joyner,1931.0,Lamarcus Joyner,NYJ,S,872.0,8676.0,14.0,16.0,0.0,0.0,22.0,1.0,53.4,57.0,64.7,54.2,3.0,0.0,14.5,9.0,3.0,3.0,106.1,20.0,639.0,122.0,514.0,91.0,8.0,37.0,0.0,28.0,4.0,299.0,2022.0,49704.0,MISSING,lamarcus joyner
Lions,00-0035655,111.12002092520638,Lions,-0.011,52.90%,Will Harris,SS,1.334323246878002,2022.0,will harris,will harris,will harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034968,289.7795974451737,Packers,-0.014,47.10%,Darnell Savage,SS,1.9130168107588856,2022.0,darnell savage,darnell savage,darnell savage,1977.0,Darnell Savage,GB,S,819.0,34247.0,16.0,10.0,0.0,0.0,12.0,1.0,43.8,47.5,87.8,41.6,1.0,1.0,18.8,12.0,4.0,3.0,100.7,23.0,359.0,201.0,447.0,231.0,3.0,42.0,2.0,36.0,2.0,332.0,2022.0,38902.5,MISSING,darnell savage
Packers,00-0031584,19.413979784583805,Packers,-0.014,47.10%,Adrian Amos,FS,3.495677233429395,2022.0,adrian amos,adrian amos,adrian amos,1937.0,Adrian Amos,GB,S,977.0,9575.0,17.0,18.0,0.0,0.0,12.0,1.0,45.6,53.4,62.7,73.2,1.0,0.0,7.8,8.0,2.0,3.0,123.8,33.0,443.0,370.0,531.0,140.0,22.0,76.0,6.0,44.0,6.0,307.0,2022.0,52171.8,MISSING,adrian amos
Packers,00-0036243,14.357904486301692,Packers,-0.014,47.10%,Vernon Scott,SS,0.439924111431316,2022.0,vernon scott,vernon scott,vernon scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036293,153.98648221302437,Panthers,-0.046,41.20%,Jeremy Chinn,FS,0.6865960614793468,2022.0,jeremy chinn,jeremy chinn,jeremy chinn,1989.0,Jeremy Chinn,CAR,S,684.0,43179.0,11.0,7.0,1.0,0.0,5.0,0.0,58.0,54.9,84.7,55.0,0.0,0.0,13.8,11.0,4.0,2.0,101.9,34.0,179.0,174.0,396.0,284.0,22.0,62.0,1.0,43.0,0.0,364.0,2022.0,37551.6,MISSING,jeremy chinn
Panthers,00-0036037,0.0,Panthers,-0.046,41.20%,Sam Franklin,SS,0.4322766570605187,2022.0,sam franklin,sam franklin,sam franklin,1994.0,Sam Franklin Jr.,CAR,S,88.0,43580.0,4.0,1.0,0.0,1.0,5.0,0.0,73.4,75.9,79.6,68.6,0.0,0.0,12.5,1.0,0.0,0.0,66.7,5.0,37.0,20.0,70.0,28.0,2.0,6.0,1.0,8.0,0.0,14.0,2022.0,6679.200000000001,MISSING,sam franklin
Patriots,00-0027647,21.0831596485333,Patriots,0.038,47.10%,Devin McCourty,FS,2.7617675312199808,2022.0,devin mccourty,devin mccourty,devin mccourty,1918.0,Devin McCourty,NE,S,1097.0,5552.0,17.0,11.0,0.0,0.0,19.0,1.0,67.6,70.0,88.4,90.0,4.0,0.0,5.3,4.0,4.0,0.0,95.5,12.0,784.0,204.0,680.0,97.0,8.0,61.0,0.0,21.0,3.0,231.0,2022.0,76790.0,65.2375960061444,devin mccourty
Patriots,00-0031404,0.0,Patriots,0.038,47.10%,Adrian Phillips,FS,1.530979827089337,2022.0,adrian phillips,adrian phillips,adrian phillips,1932.0,Adrian Phillips,NE,S,702.0,9177.0,17.0,22.0,0.0,0.0,19.0,0.0,71.6,72.7,85.7,82.3,0.0,0.0,6.1,4.0,3.0,0.0,96.8,21.0,199.0,281.0,469.0,143.0,21.0,40.0,3.0,35.0,2.0,216.0,2022.0,51035.4,MISSING,adrian phillips
Patriots,00-0029764,0.0,Patriots,0.038,47.10%,Cody Davis,FS,1.1047070124879923,2022.0,cody davis,cody davis,cody davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0030383,19.723204752498077,Raiders,-0.059,35.30%,Duron Harmon,SS,0.5031219980787704,2022.0,duron harmon,duron harmon,duron harmon,1925.0,Duron Harmon,LV,S,1076.0,7872.0,17.0,16.0,0.0,2.0,23.0,0.0,77.6,72.3,87.5,66.6,2.0,1.0,12.6,12.0,2.0,0.0,70.2,21.0,729.0,237.0,635.0,63.0,11.0,67.0,0.0,25.0,0.0,221.0,2022.0,77794.8,MISSING,duron harmon
Raiders,00-0032496,0.0,Raiders,-0.059,35.30%,Matthias Farley,SS,0.3582276657060518,2022.0,matthias farley,matthias farley,matthias farley,1953.0,Matthias Farley,LV,S,8.0,10953.0,5.0,0.0,0.0,0.0,23.0,0.0,63.1,65.7,69.3,72.5,0.0,0.0,0.0,0.0,0.0,0.0,95.8,1.0,5.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2022.0,525.6,MISSING,matthias farley
Rams,00-0035663,146.43778565909616,Rams,-0.098,29.40%,Taylor Rapp,SS,1.390375600384246,2022.0,taylor rapp,taylor rapp,taylor rapp,2021.0,Taylor Rapp,LA,S,976.0,51172.0,16.0,19.0,0.0,0.0,26.0,1.0,72.9,76.2,67.9,84.6,2.0,0.0,6.3,6.0,3.0,1.0,82.1,35.0,524.0,257.0,587.0,168.0,14.0,70.0,3.0,48.0,2.0,262.0,2022.0,74371.2,MISSING,taylor rapp
Rams,00-0036431,27.146575710246022,Rams,-0.098,29.40%,Jordan Fuller,FS,0.450373679154659,2022.0,jordan fuller,jordan fuller,jordan fuller,1997.0,Jordan Fuller,LA,S,90.0,45326.0,3.0,3.0,0.0,0.0,26.0,0.0,55.4,60.5,76.1,61.7,0.0,0.0,14.3,2.0,0.0,0.0,107.6,5.0,50.0,18.0,61.0,21.0,2.0,9.0,0.0,6.0,0.0,59.0,2022.0,5445.0,MISSING,jordan fuller
