player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0031308,2021,Texans,1.547139178082192,29.0,21.769756646387798,-0.211,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036844,2021,Texans,0.4021758904109588,22.0,50.96938142649791,-0.211,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027032,2010,Colts,0.5308943089430894,25.0,193.7762075234928,0.06,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034318,2021,Steelers,0.3799057534246575,25.0,0.0,-0.057,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028025,2011,Colts,0.4255684319833852,22.0,138.79727216860618,-0.19,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025400,2011,Commanders,1.1796469366562825,27.0,325.4534778890434,-0.1,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026206,2013,Rams,4.854368932038835,27.0,91.043948037556,-0.05,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026093,2010,Chiefs,0.2601626016260162,25.0,0.0,0.05,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026105,2010,Chiefs,0.3821138211382114,25.0,0.0,0.05,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031933,2023,Seahawks,0.2879101423487544,29.0,128.2748149947132,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030052,2013,Rams,0.2891205501618122,23.0,0.0,-0.05,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029148,2013,Rams,0.0776699029126213,23.0,0.0,-0.05,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039332,2024,Ravens,0.0871182458888018,24.0,0.0,0.269860976,68.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023566,2013,Ravens,1.218985436893204,30.0,16.127432383451005,-0.09,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036634,2024,Rams,0.0657791699295223,25.0,46.8653769321336,-0.04232456626,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026261,2013,Seahawks,6.148867313915858,29.0,44.9346728819382,0.22,84.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035763,2021,Saints,0.0200909589041095,23.0,0.0,0.038,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026964,2013,Seahawks,0.4797257281553397,26.0,10.0459634902801,0.22,84.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035944,2021,Rams,0.0453698630136986,26.0,0.0,0.107,76.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038591,2024,Seahawks,0.3428030540328896,23.0,58.65647718815181,-0.01655071719,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036855,2021,Rams,0.0907397260273972,22.0,48.11179958069144,0.107,76.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033445,2021,Raiders,2.4657534246575343,25.0,0.0,-0.062,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028037,2021,Raiders,1.7835616438356166,32.0,13.149444868185984,-0.062,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032773,2021,Raiders,1.3654794520547944,28.0,49.46738720855424,-0.062,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034125,2021,Raiders,0.2136969863013698,26.0,0.0,-0.062,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034997,2021,Raiders,0.0907397260273972,25.0,27.146575710246022,-0.062,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037149,2024,Seahawks,0.1840250587314017,26.0,0.0,-0.01655071719,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026292,2013,Vikings,2.26537216828479,26.0,31.659557653781896,-0.11,33.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022930,2010,Cardinals,3.699186991869919,29.0,69.19058654083321,-0.21,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026256,2010,Cardinals,0.4756504065040651,25.0,78.22333903431455,-0.21,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039015,2023,Seahawks,0.2001779359430605,23.0,0.0,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033870,2021,Raiders,1.5342465753424657,26.0,507.9571449980229,-0.062,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026145,2014,49ers,3.371553383458646,29.0,244.805366183716,-0.03,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0020535,2014,49ers,5.215538345864661,34.0,31.513694008809257,-0.03,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030421,2021,Patriots,0.3622509589041096,31.0,45.95307593234197,0.133,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037080,2024,Seahawks,0.0880971025841816,24.0,48.75348174144654,-0.01655071719,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027495,2010,Buccaneers,0.2601626016260162,22.0,0.0,0.05,62.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037149,2023,Seahawks,0.2001779359430605,25.0,0.0,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027833,2010,Buccaneers,0.0153032520325203,23.0,16.449906020558004,0.05,62.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029165,2014,49ers,0.3721804511278195,24.0,0.0,-0.03,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026190,2010,Cardinals,0.6897967479674797,23.0,192.41042763371848,-0.21,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026016,2013,Titans,0.8090614886731391,28.0,0.0,0.03,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031933,2024,Seahawks,4.072043852779953,30.0,95.02832020265996,-0.01655071719,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036517,2023,Seahawks,0.0053380782918149,25.0,0.0,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033902,2024,Saints,1.293265465935787,30.0,55.57318938939078,-0.08437242371,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038591,2023,Seahawks,0.2508242882562277,22.0,64.82543274511302,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0013845,2010,Cardinals,0.894308943089431,36.0,0.0,-0.21,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030761,2021,Ravens,0.0153424657534246,30.0,0.0,-0.069,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039615,2024,Saints,0.0440485512920908,24.0,0.0,-0.08437242371,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027969,2013,Steelers,1.479485436893204,24.0,262.63811061295235,-0.01,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037621,2024,Saints,0.0440485512920908,25.0,0.0,-0.08437242371,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021344,2013,Steelers,4.51051779935275,34.0,1.3502905130607683,-0.01,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036927,2024,Saints,1.1389044635865309,25.0,148.69611465397148,-0.08437242371,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029911,2013,Steelers,0.0825242718446601,23.0,0.0,-0.01,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036362,2024,Saints,1.1746280344557558,26.0,128.36356689983853,-0.08437242371,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027949,2013,Texans,2.479588996763754,24.0,425.0312381121592,-0.13,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029417,2013,Texans,0.4675364077669903,24.0,77.23084126077637,-0.13,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026190,2021,Ravens,7.123287671232877,34.0,10.587041300837514,-0.069,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029586,2021,Ravens,1.5890410958904109,31.0,44.115280708222464,-0.069,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037544,2024,Saints,0.2845211433046202,25.0,0.0,-0.08437242371,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022793,2013,Texans,7.400533171521036,31.0,11.591889316057763,-0.13,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039622,2024,Saints,0.0345865309318715,24.0,0.0,-0.08437242371,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034812,2021,Rams,0.4273972602739726,25.0,13.825549959039474,0.107,76.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038908,2024,Saints,0.3112764291307752,23.0,0.0,-0.08437242371,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039309,2024,Seahawks,1.1449506656225528,21.0,444.4027540763752,-0.01655071719,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032265,2023,Seahawks,0.4859875444839857,29.0,60.546005076952,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026942,2013,Raiders,1.6181229773462782,26.0,18.48235931998436,-0.13,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027628,2013,Browns,0.0264134304207119,25.0,0.0,-0.06,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035404,2022,Dolphins,0.1720461095100864,25.0,0.0,0.032,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034835,2022,Cowboys,0.0221902017291066,25.0,104.71838159031286,0.118,68.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031557,2023,Bills,1.287811387900356,30.0,45.95307593234197,0.19,63.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028479,2011,49ers,0.3149873312564901,23.0,0.0,0.12,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039806,2024,Chargers,0.1840250587314017,24.0,0.0,0.08650381147,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021998,2012,Colts,1.42343864013267,31.0,27.42191017854716,-0.08,64.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028171,2012,Colts,0.2092470978441127,22.0,16.411032264850277,-0.08,64.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027431,2012,Colts,0.083955223880597,26.0,0.0,-0.08,64.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039670,2024,Chargers,0.0880971025841816,23.0,0.0,0.08650381147,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036298,2023,Bengals,0.5402037366548043,25.0,79.32429964774333,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037760,2023,Bengals,0.096085409252669,24.0,13.182410257202523,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027979,2012,Commanders,0.8357197346600332,24.0,245.9318021156645,0.09,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025400,2012,Commanders,1.26969320066335,28.0,241.101866404438,0.09,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0020535,2011,49ers,7.019730010384216,31.0,77.51117982811535,0.12,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023954,2012,Commanders,3.731343283582089,28.0,0.0,0.09,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037843,2023,Bears,0.096085409252669,24.0,15.99582217118425,0.0,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038390,2023,Bears,0.362355871886121,21.0,66.82543512176075,0.0,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038557,2024,Bills,0.4789996084573218,23.0,119.31843562104736,0.1922816216,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027495,2011,Buccaneers,0.3115264797507788,23.0,0.0,-0.24,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028339,2012,Commanders,0.2891791044776119,24.0,0.0,0.09,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029641,2012,Cowboys,0.4426310116086235,22.0,149.9963389439196,0.0,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023455,2012,Cowboys,2.238805970149253,29.0,109.47116566047444,0.0,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034394,2023,Bills,0.0693950177935943,27.0,29.5704814439274,0.19,63.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028025,2012,Colts,0.5159850746268657,23.0,125.58896537947597,-0.08,64.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027032,2012,Colts,0.7238805970149254,27.0,158.65054031430455,-0.08,64.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033571,2023,Bills,3.054715302491103,29.0,20.63896018752172,0.19,63.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038716,2023,Giants,0.0053380782918149,23.0,0.0,-0.15,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036314,2024,Cardinals,0.1184025058731401,27.0,16.802654185094084,0.01573369863,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036915,2023,Browns,0.7856948398576513,23.0,186.34891199724396,0.05,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038718,2023,Browns,0.096085409252669,23.0,0.0,0.05,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037621,2023,Giants,0.096085409252669,24.0,0.0,-0.15,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037314,2023,Browns,0.096085409252669,24.0,19.746487851115383,0.05,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027716,2011,Bears,0.3115264797507788,23.0,86.45015941549606,-0.07,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0015080,2011,Steelers,3.893132294911735,35.0,6.364323833001177,0.13,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026980,2012,Chiefs,7.877280265339967,26.0,561.3794642805499,-0.26,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026145,2012,Chiefs,7.270315091210613,27.0,446.0644601598319,-0.26,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024307,2012,Cowboys,1.7412935323383083,30.0,47.78898492741003,0.0,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028024,2012,Chiefs,0.5008175787728026,23.0,126.92447617733228,-0.26,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036553,2023,Giants,0.4877037366548042,25.0,161.83878201782818,-0.15,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039835,2024,Chargers,0.3934036805011747,23.0,110.15285304677752,0.08650381147,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039878,2024,Bills,0.3420148786217697,24.0,57.99784614601104,0.1922816216,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026016,2012,Chiefs,0.9535655058043118,27.0,0.0,-0.26,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034185,2023,Broncos,0.1441281138790035,28.0,0.0,-0.07,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038106,2023,Broncos,0.085172153024911,25.0,86.45015941549606,-0.07,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036867,2024,Chargers,0.4868386844166014,25.0,69.15454106393481,0.08650381147,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035248,2023,Broncos,2.6690391459074734,26.0,124.68338657416936,-0.07,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034234,2024,Chargers,0.7008613938919341,28.0,0.0,0.08650381147,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032671,2024,Chargers,1.859827721221613,29.0,0.0,0.08650381147,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026093,2012,Chiefs,0.4477611940298507,27.0,0.0,-0.26,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021344,2011,Steelers,2.782969885773624,32.0,2.460389729836972,0.13,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021262,2012,Cowboys,1.861525704809287,33.0,7.486658204646411,0.0,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026292,2010,Vikings,0.4180284552845528,23.0,52.19778612474725,-0.07,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032107,2023,Jaguars,0.4181494661921708,30.0,23.69967991851887,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038513,2024,Chiefs,0.3602192638997651,24.0,0.0,0.0383547092,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034371,2022,Titans,0.2416215177713736,26.0,65.75702950995716,-0.081,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034318,2023,Jaguars,0.0787811387900355,27.0,0.0,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026791,2011,Cardinals,0.3364485981308411,25.0,0.0,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026942,2012,Falcons,1.0447761194029852,25.0,20.42616601787112,0.12,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033782,2022,Titans,0.5031219980787704,27.0,114.98806889285984,-0.081,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038666,2023,Jaguars,0.096085409252669,24.0,0.0,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035643,2022,Titans,1.935339097022094,25.0,304.40198683285286,-0.081,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026964,2011,Seahawks,0.3738317757009346,24.0,12.27016751540448,0.0,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027828,2011,Seahawks,0.3837158878504673,24.0,15.8679384827685,0.0,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031308,2022,Texans,0.3073967339097022,30.0,16.127432383451005,-0.177,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033557,2022,Texans,1.5468731988472624,27.0,43.30277016603765,-0.177,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036844,2022,Texans,0.4317824207492795,23.0,46.11900348884236,-0.177,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037061,2023,Jaguars,0.096085409252669,24.0,0.0,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033870,2023,Jets,1.0364768683274022,28.0,278.7727918120156,-0.12,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033945,2024,Colts,3.106891151135473,29.0,23.58295527661187,-0.06411872932,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037262,2022,Texans,0.3790120076849183,22.0,65.25564419885751,-0.177,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033920,2022,Texans,0.3047127761767531,28.0,72.67809084159065,-0.177,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039606,2024,Colts,0.0195771339075959,24.0,0.0,-0.06411872932,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023566,2012,Giants,6.592039800995026,29.0,21.769756646387798,0.02,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039313,2024,Chiefs,0.0880971025841816,25.0,0.0,0.0383547092,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034828,2022,Titans,2.425552353506244,26.0,182.19076005237497,-0.081,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021706,2012,Eagles,0.6840796019900498,31.0,0.0,-0.16,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037208,2024,Chiefs,0.3856695379796397,25.0,0.0,0.0383547092,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027969,2011,Steelers,1.0127484942886813,22.0,320.7869127006357,0.13,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038940,2023,Jaguars,0.4100449288256227,23.0,81.63881977370919,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038983,2024,Chiefs,0.3848523884103367,25.0,48.313126096846894,0.0383547092,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032164,2023,49ers,5.307722419928826,29.0,87.38828780510212,0.26,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027878,2012,Dolphins,1.4988407960199006,24.0,278.5316718599112,-0.08,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022805,2012,Dolphins,4.1459369817578775,28.0,34.61934755186785,-0.08,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033064,2023,Jaguars,0.5849644128113879,30.0,52.18873171755699,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026190,2011,Cardinals,0.7725856697819315,24.0,174.10015454328868,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036159,2024,Chiefs,0.4002427564604542,25.0,134.54580845547858,0.0383547092,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037274,2023,Jaguars,0.096085409252669,24.0,49.20913785360726,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033746,2023,49ers,0.096085409252669,29.0,0.0,0.26,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036338,2022,Vikings,0.5113568683957733,25.0,65.39996326666024,-0.001,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022930,2011,Cardinals,4.652128764278297,30.0,51.25764720910448,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037007,2022,Vikings,0.5316239193083574,23.0,120.35757163947304,-0.001,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022010,2011,Cardinals,0.7975077881619937,31.0,19.805636680938967,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037638,2022,Vikings,0.0386647454370797,23.0,0.0,-0.001,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036350,2022,Vikings,0.2185398655139289,25.0,16.378132838627927,-0.001,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037274,2022,Vikings,0.3757262247838617,23.0,54.38450805938224,-0.001,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033093,2022,Vikings,0.3745062439961575,28.0,62.20468704475751,-0.001,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033659,2022,Titans,0.4059913544668588,28.0,0.0,-0.081,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035262,2024,Chiefs,1.1746280344557558,29.0,40.54063811849951,0.0383547092,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037312,2022,Titans,0.2223842459173871,22.0,23.531035030090056,-0.081,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037819,2024,Chiefs,0.5387173061863743,23.0,92.3849873246454,0.0383547092,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036276,2023,Browns,0.583885231316726,24.0,90.47872163057544,0.05,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036634,2023,Browns,0.4548220640569395,24.0,51.79425165004736,0.05,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034424,2023,Browns,0.4859875444839857,27.0,11.101059634251234,0.05,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036666,2023,Commanders,0.0103371886120996,25.0,12.811248756621469,-0.21,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039063,2024,Buccaneers,1.2897302270947533,23.0,371.7974263070821,0.1051836178,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024237,2012,Bengals,1.7412935323383083,28.0,140.91376371398923,0.06,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038127,2024,Buccaneers,0.9948516053249804,24.0,253.94102539936924,0.1051836178,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030386,2024,Buccaneers,0.4512529365700861,33.0,7.006223849997142,0.1051836178,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035928,2024,Buccaneers,0.2036021926389976,26.0,0.0,0.1051836178,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034431,2023,Colts,1.3211743772241993,27.0,8.77869333643673,-0.01,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039588,2024,Buccaneers,0.0880971025841816,23.0,0.0,0.1051836178,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033964,2023,Colts,0.1099644128113879,28.0,12.845456686956934,-0.01,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037627,2024,Buccaneers,0.0880971025841816,25.0,0.0,0.1051836178,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
