team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Year,weighted_grade,weighted_average_grade,merge_player_y
Texans,00-0033920,72.67809084159065,Texans,-0.177,18.80%,Derek Rivers,OLB,0.3047127761767531,2022.0,derek rivers,derek rivers,derek rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0037262,65.25564419885751,Texans,-0.177,18.80%,Thomas Booker,DE,0.3790120076849183,2022.0,thomas booker,thomas keiser,thomas keiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0036844,46.11900348884236,Texans,-0.177,18.80%,Garret Wallow,OLB,0.4317824207492795,2022.0,garret wallow,,garret wallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0033557,43.30277016603765,Texans,-0.177,18.80%,Jalen Reeves-Maybin,OLB,1.5468731988472624,2022.0,jalen reevesmaybin,,jalen reevesmaybin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0031308,16.127432383451005,Texans,-0.177,18.80%,Kevin Pierre-Louis,OLB,0.3073967339097022,2022.0,kevin pierrelouis,,kevin pierrelouis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0035643,304.40198683285286,Titans,-0.081,41.20%,Jeffery Simmons,DE,1.935339097022094,2022.0,jeffery simmons,,jeffery simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0033782,114.98806889285984,Titans,-0.081,41.20%,DeMarcus Walker,DE,0.5031219980787704,2022.0,demarcus walker,demarcus walker,demarcus walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0034371,65.75702950995716,Titans,-0.081,41.20%,Da'shawn Hand,DE,0.2416215177713736,2022.0,dashawn hand,,dashawn hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0034828,182.19076005237497,Titans,-0.081,41.20%,Harold Landry,OLB,2.425552353506244,2022.0,harold landry,harold landry,harold landry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0037312,23.531035030090056,Titans,-0.081,41.20%,Chance Campbell,OLB,0.2223842459173871,2022.0,chance campbell,calais campbell,calais campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0033659,0.0,Titans,-0.081,41.20%,Joe Jones,OLB,0.4059913544668588,2022.0,joe jones,kobe jones,kobe jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0033093,62.20468704475751,Vikings,-0.001,72.20%,Jonathan Bullard,DE,0.3745062439961575,2022.0,jonathan bullard,jonathan woodard,jonathan woodard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037274,54.38450805938224,Vikings,-0.001,72.20%,Esezi Otomewo,DE,0.3757262247838617,2022.0,esezi otomewo,,esezi otomewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036350,16.378132838627927,Vikings,-0.001,72.20%,Kenny Willekes,DE,0.2185398655139289,2022.0,kenny willekes,kenny willekes,kenny willekes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037638,0.0,Vikings,-0.001,72.20%,Benton Whitley,OLB,0.0386647454370797,2022.0,benton whitley,benton whitley,benton whitley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037007,120.35757163947304,Vikings,-0.001,72.20%,Patrick Jones,DE,0.5316239193083574,2022.0,patrick jones,patrick johnson,patrick johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036338,65.39996326666024,Vikings,-0.001,72.20%,Troy Dye,OLB,0.5113568683957733,2022.0,troy dye,,troy dye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0032164,87.38828780510212,49ers,0.26,70.00%,Arik Armstead,DE,5.307722419928826,2023.0,arik armstead,arik armstead,arik armstead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0033746,0.0,49ers,0.26,70.00%,Alex Barrett,DE,0.096085409252669,2023.0,alex barrett,alex barrett,alex barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0038390,66.82543512176075,Bears,0.0,41.20%,Noah Sewell,OLB,0.362355871886121,2023.0,noah sewell,noah spence,noah spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0037843,15.99582217118425,Bears,0.0,41.20%,Daniel Hardy,DE,0.096085409252669,2023.0,daniel hardy,daniel hardy,daniel hardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0037760,13.182410257202523,Bengals,-0.04,52.90%,Jeffrey Gunter,DE,0.096085409252669,2023.0,jeffrey gunter,jeff gunter,jeff gunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0036298,79.32429964774333,Bengals,-0.04,52.90%,Akeem Davis-Gaither,OLB,0.5402037366548043,2023.0,akeem davisgaither,,akeem davisgaither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0031557,45.953075932341974,Bills,0.19,63.20%,Jordan Phillips,DE,1.287811387900356,2023.0,jordan phillips,jordan willis,jordan willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0034394,29.5704814439274,Bills,0.19,63.20%,Andrew Brown,DE,0.0693950177935943,2023.0,andrew brown,andrew brown,andrew brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0033571,20.63896018752172,Bills,0.19,63.20%,Matt Milano,OLB,3.054715302491103,2023.0,matt milano,,matt milano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0035248,124.68338657416936,Broncos,-0.07,47.10%,Zach Allen,DE,2.669039145907474,2023.0,zach allen,zach allen,zach allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0038106,86.45015941549606,Broncos,-0.07,47.10%,Eyioma Uwazurike,DE,0.085172153024911,2023.0,eyioma uwazurike,,eyioma uwazurike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034185,0.0,Broncos,-0.07,47.10%,Tyler Lancaster,DE,0.1441281138790035,2023.0,tyler lancaster,,tyler lancaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0037314,19.746487851115383,Browns,0.05,61.10%,Isaiah Thomas,DE,0.096085409252669,2023.0,isaiah thomas,isaiah thomas,isaiah thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0038718,0.0,Browns,0.05,61.10%,Lonnie Phelps,DE,0.096085409252669,2023.0,lonnie phelps,,lonnie phelps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036915,186.34891199724393,Browns,0.05,61.10%,Jeremiah Owusu-Koramoah,OLB,0.7856948398576513,2023.0,jeremiah owusukoramoah,,jeremiah owusukoramoah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036276,90.47872163057544,Browns,0.05,61.10%,Jacob Phillips,OLB,0.583885231316726,2023.0,jacob phillips,jaelan phillips,jaelan phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036634,51.79425165004736,Browns,0.05,61.10%,Tony Fields,OLB,0.4548220640569395,2023.0,tony fields,,tony fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0034424,11.101059634251234,Browns,0.05,61.10%,Matthew Adams,OLB,0.4859875444839857,2023.0,matthew adams,matthew judon,matthew judon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0038127,280.64823617769224,Buccaneers,-0.01,52.60%,Logan Hall,DE,0.9418932384341636,2023.0,logan hall,,logan hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0030386,9.4574129717677,Buccaneers,-0.01,52.60%,William Gholston,DE,0.586076512455516,2023.0,william gholston,william gholston,william gholston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0033595,5.462083790438256,Buccaneers,-0.01,52.60%,Pat O'Connor,DE,0.13938256227758,2023.0,pat oconnor,patrick oconnor,patrick oconnor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0039053,34.91757149041277,Buccaneers,-0.01,52.60%,Jose Ramirez,OLB,0.096085409252669,2023.0,jose ramirez,jose ramirez,jose ramirez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035636,223.753004253771,Cardinals,-0.18,23.50%,L.J. Collier,DE,0.3011316725978648,2023.0,lj collier,lj collier,lj collier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0034125,0.0,Cardinals,-0.18,23.50%,Kendal Vickers,DE,0.0716192170818505,2023.0,kendal vickers,,kendal vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035343,0.0,Cardinals,-0.18,23.50%,Jonathan Ledbetter,DE,0.3870106761565836,2023.0,jonathan ledbetter,jonathan ledbetter,jonathan ledbetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0036393,83.593393396117,Cardinals,-0.18,23.50%,Davion Taylor,OLB,0.0160142348754448,2023.0,davion taylor,devin taylor,devin taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0034375,45.98379328062319,Cardinals,-0.18,23.50%,Kyzir White,OLB,1.445729537366548,2023.0,kyzir white,keion white,keion white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0032671,0.0,Chargers,-0.08,29.40%,Morgan Fox,DE,1.112099644128114,2023.0,morgan fox,tomon fox,tomon fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0036368,86.96115654866401,Chargers,-0.08,29.40%,Tanner Muse,OLB,0.3653865658362989,2023.0,tanner muse,,tanner muse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0035219,24.855770283264327,Chiefs,0.1,71.40%,Isaiah Buggs,DE,0.007161921708185,2023.0,isaiah buggs,,isaiah buggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0035890,0.0,Chiefs,0.1,71.40%,Tershawn Wharton,DE,0.9008007117437724,2023.0,tershawn wharton,,tershawn wharton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0034657,0.0,Chiefs,0.1,71.40%,Matt Dickerson,DE,0.007161921708185,2023.0,matt dickerson,,matt dickerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0038514,0.0,Chiefs,0.1,71.40%,Truman Jones,DE,0.096085409252669,2023.0,truman jones,truman jones,truman jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0036621,169.57901549602798,Chiefs,0.1,71.40%,Nick Bolton,OLB,0.7077851423487544,2023.0,nick bolton,nik bonitto,nik bonitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0035157,0.0,Chiefs,0.1,71.40%,Darius Harris,OLB,0.0214857651245551,2023.0,darius harris,charles harris,charles harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0033920,53.84125393981142,Colts,-0.01,52.90%,Derek Rivers,OLB,0.0358096085409252,2023.0,derek rivers,derek rivers,derek rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0034682,32.40499389859379,Colts,-0.01,52.90%,Genard Avery,DE,0.2224199288256228,2023.0,genard avery,genard avery,genard avery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0038404,26.849072088818723,Colts,-0.01,52.90%,Titus Leo,DE,0.2150057829181494,2023.0,titus leo,titus leo,titus leo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0033964,12.845456686956934,Colts,-0.01,52.90%,Al-Quadin Muhammad,DE,0.1099644128113879,2023.0,alquadin muhammad,alquadin muhammad,alquadin muhammad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0034431,8.77869333643673,Colts,-0.01,52.90%,Zaire Franklin,OLB,1.3211743772241993,2023.0,zaire franklin,,zaire franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0036666,12.811248756621469,Commanders,-0.21,23.50%,Shaka Toney,DE,0.0103371886120996,2023.0,shaka toney,shaka toney,shaka toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0036050,0.0,Commanders,-0.21,23.50%,Benning Potoa'e,DE,0.0215004448398576,2023.0,benning potoae,,benning potoae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0034587,0.0,Commanders,-0.21,23.50%,Abdullah Anderson,DE,0.0232304270462633,2023.0,abdullah anderson,will anderson,will anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0036614,336.4162232521151,Commanders,-0.21,23.50%,Jamin Davis,OLB,1.6735088967971532,2023.0,jamin davis,jamin davis,jamin davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0031596,10.400280434236551,Commanders,-0.21,23.50%,David Mayo,OLB,0.4859875444839857,2023.0,david mayo,david ojabo,david ojabo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0038815,0.0,Commanders,-0.21,23.50%,Brandon Bouyer-Randle,OLB,0.0480427046263345,2023.0,brandon bouyerrandle,brandon copeland,brandon copeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036982,118.13113967970062,Cowboys,0.21,66.70%,Chauncey Golston,DE,0.5964804270462634,2023.0,chauncey golston,chauncey golston,chauncey golston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0038575,82.81039924286793,Cowboys,0.21,66.70%,Viliami Fehoko Jr.,DE,0.3770858540925267,2023.0,viliami fehoko,,viliami fehoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0038736,0.0,Cowboys,0.21,66.70%,Durrell Johnson,DE,0.096085409252669,2023.0,durrell johnson,darryl johnson,darryl johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0034835,77.57728512240473,Cowboys,0.21,66.70%,Malik Jefferson,OLB,0.1649466192170818,2023.0,malik jefferson,willie jefferson,willie jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0034371,48.71400559888168,Dolphins,0.13,61.10%,Da'shawn Hand,DE,0.3949172597864769,2023.0,dashawn hand,,dashawn hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0033549,59.632070537195766,Dolphins,0.13,61.10%,Duke Riley,OLB,0.8518683274021351,2023.0,duke riley,,duke riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0035000,12.605954134462886,Dolphins,0.13,61.10%,Quinton Bell,OLB,0.0640569395017793,2023.0,quinton bell,quinton bell,quinton bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0037262,59.04574860916747,Eagles,0.0,61.10%,Thomas Booker,DE,0.096085409252669,2023.0,thomas booker,thomas keiser,thomas keiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0036921,31.156551652642293,Eagles,0.0,61.10%,Tarron Jackson,DE,0.096085409252669,2023.0,tarron jackson,tarron jackson,tarron jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0033445,0.0,Eagles,0.0,61.10%,Nicholas Morrow,OLB,0.4537366548042704,2023.0,nicholas morrow,,nicholas morrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0034320,41.41717288351233,Falcons,-0.04,41.20%,Kentavius Street,DE,0.2669039145907473,2023.0,kentavius street,,kentavius street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036204,0.0,Falcons,-0.04,41.20%,LaCale London,DE,0.1594008007117437,2023.0,lacale london,,lacale london,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0034612,0.0,Falcons,-0.04,41.20%,Demone Harris,OLB,0.0854092526690391,2023.0,demone harris,demone harris,demone harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036949,35.541506279948266,Falcons,-0.04,41.20%,Adetokunbo Ogundeji,OLB,0.4448567615658363,2023.0,adetokunbo ogundeji,adetokunbo ogundeji,adetokunbo ogundeji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0038925,0.0,Falcons,-0.04,41.20%,Ikenna Enechukwu,OLB,0.2046263345195729,2023.0,ikenna enechukwu,,ikenna enechukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0038716,0.0,Giants,-0.15,35.30%,Jeremiah Martin,DE,0.0053380782918149,2023.0,jeremiah martin,jeremiah moon,jeremiah moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0037621,0.0,Giants,-0.15,35.30%,Ryder Anderson,DE,0.096085409252669,2023.0,ryder anderson,ryan anderson,ryan anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0036553,161.83878201782818,Giants,-0.15,35.30%,Carlos Basham Jr.,DE,0.4877037366548042,2023.0,carlos basham,tarell basham,tarell basham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0038940,81.63881977370919,Jaguars,-0.04,52.90%,Tyler Lacy,DE,0.4100449288256227,2023.0,tyler lacy,tyler brayton,tyler brayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0033064,52.18873171755699,Jaguars,-0.04,52.90%,Adam Gotsis,DE,0.5849644128113879,2023.0,adam gotsis,adam gotsis,adam gotsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0037274,49.20913785360726,Jaguars,-0.04,52.90%,Esezi Otomewo,DE,0.096085409252669,2023.0,esezi otomewo,,esezi otomewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0032107,23.69967991851887,Jaguars,-0.04,52.90%,Angelo Blackson,DE,0.4181494661921708,2023.0,angelo blackson,,angelo blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0034318,0.0,Jaguars,-0.04,52.90%,Henry Mondeaux,DE,0.0787811387900355,2023.0,henry mondeaux,,henry mondeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0038666,0.0,Jaguars,-0.04,52.90%,DJ Coleman,OLB,0.096085409252669,2023.0,dj coleman,dj coleman,dj coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0037061,0.0,Jaguars,-0.04,52.90%,De’Shaan Dixon,OLB,0.096085409252669,2023.0,deshaan dixon,deshaan dixon,deshaan dixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033870,278.77279181201556,Jets,-0.12,41.20%,Solomon Thomas,DE,1.0364768683274022,2023.0,solomon thomas,solomon thomas,solomon thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036379,33.48288175707251,Jets,-0.12,41.20%,Bradlee Anae,DE,0.2224199288256228,2023.0,bradlee anae,bradlee anae,bradlee anae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036668,11.815499037195172,Jets,-0.12,41.20%,Marquiss Spencer,DE,0.096085409252669,2023.0,marquiss spencer,,marquiss spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033969,8.513769004395286,Jets,-0.12,41.20%,Ifeadi Odenigbo,DE,0.2224199288256228,2023.0,ifeadi odenigbo,ifeadi odenigbo,ifeadi odenigbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0035265,51.951243652344665,Lions,0.09,70.00%,John Cominsky,DE,1.0231316725978647,2023.0,john cominsky,john cominsky,john cominsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0027862,24.216396545130955,Lions,0.09,70.00%,Tyson Alualu,DE,0.0458185053380782,2023.0,tyson alualu,,tyson alualu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036611,0.0,Lions,0.09,70.00%,Raymond Johnson III,DE,0.0053380782918149,2023.0,raymond johnson,kyron johnson,kyron johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036964,81.5579334967028,Lions,0.09,70.00%,Derrick Barnes,OLB,0.5050271352313168,2023.0,derrick barnes,derrick burgess,derrick burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0033557,32.07948114499338,Lions,0.09,70.00%,Jalen Reeves-Maybin,OLB,0.7784697508896797,2023.0,jalen reevesmaybin,,jalen reevesmaybin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0038387,95.54220204900987,Packers,0.05,52.60%,Colby Wooden,DE,0.4190311387900355,2023.0,colby wooden,,colby wooden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0033336,0.0,Packers,0.05,52.60%,Eric Wilson,OLB,0.4859875444839857,2023.0,eric wilson,ej wilson,ej wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0032269,25.866740633762713,Panthers,-0.17,11.80%,Henry Anderson,DE,0.2902580071174377,2023.0,henry anderson,henry anderson,henry anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031795,0.0,Panthers,-0.17,11.80%,DeShawn Williams,DE,0.7784697508896797,2023.0,deshawn williams,sam williams,sam williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031550,72.80967274368992,Panthers,-0.17,11.80%,Shaq Thompson,OLB,6.059677491103202,2023.0,shaq thompson,bj thompson,bj thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0032437,7.727601657818391,Panthers,-0.17,11.80%,Kamu Grugier-Hill,OLB,0.4859875444839857,2023.0,kamu grugierhill,,kamu grugierhill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0034302,0.0,Panthers,-0.17,11.80%,Frankie Luvu,OLB,2.446619217081851,2023.0,frankie luvu,frankie luvu,frankie luvu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0037499,0.0,Panthers,-0.17,11.80%,Luiji Vilain,OLB,0.1486508007117437,2023.0,luiji vilain,luiji vilain,luiji vilain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0036664,13.69783437563737,Patriots,-0.12,23.50%,Will Bradley-King,DE,0.0640569395017793,2023.0,will bradleyking,will bradleyking,will bradleyking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0036813,0.0,Patriots,-0.12,23.50%,Christian Elliss,DE,0.0860022241992882,2023.0,christian elliss,chris ellis,chris ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036990,124.5128523777446,Raiders,-0.05,47.10%,Divine Deablo,OLB,0.6042744661921708,2023.0,divine deablo,,divine deablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036895,78.22333903431455,Raiders,-0.05,47.10%,Elerson Smith,OLB,0.0373665480427046,2023.0,elerson smith,elerson smith,elerson smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036711,0.0,Raiders,-0.05,47.10%,Charles Snowden,DE,0.0266903914590747,2023.0,charles snowden,charles snowden,charles snowden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0035944,0.0,Rams,0.04,55.60%,Jonah Williams,DE,0.4181494661921708,2023.0,jonah williams,jordan williams,jordan williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0031177,11.669198062834054,Ravens,0.21,73.70%,Brent Urban,DE,0.4181494661921708,2023.0,brent urban,brent urban,brent urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0038448,0.0,Ravens,0.21,73.70%,Malik Hamm,OLB,0.2004741992882562,2023.0,malik hamm,,malik hamm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0033283,90.71045147886922,Ravens,0.21,73.70%,Tyus Bowser,OLB,0.8896797153024912,2023.0,tyus bowser,tyus bowser,tyus bowser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0034760,83.96754467987483,Saints,0.08,52.90%,Nathan Shepherd,DE,0.9252669039145908,2023.0,nathan shepherd,,nathan shepherd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0033912,61.331753093532875,Saints,0.08,52.90%,Jordan Willis,DE,0.0644572953736654,2023.0,jordan willis,jordan willis,jordan willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0035763,0.0,Saints,0.08,52.90%,Malcolm Roach,DE,0.3893585409252669,2023.0,malcolm roach,malcolm koonce,malcolm koonce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0035816,0.0,Saints,0.08,52.90%,Niko Lalos,DE,0.096085409252669,2023.0,niko lalos,niko lalos,niko lalos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0036927,164.33462154641143,Saints,0.08,52.90%,Pete Werner,OLB,0.6896650355871886,2023.0,pete werner,,pete werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0031933,128.2748149947132,Seahawks,-0.04,52.90%,Leonard Williams,DE,0.2879101423487544,2023.0,leonard williams,trevardo williams,trevardo williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
